Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NumCompaniesWorked;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
370;Yes;Non-Travel;318;Research & Development;8;4;Other;2;Male;77;1;1;Laboratory Technician;1;Married;;4759;1;Y;Yes;11;30;4;;0;7;;2;10;7;0;7
320;No;Travel_Rarely;911;Research & Development;1;2;Medical;4;Female;76;3;1;Laboratory Technician;2;Married;;4077;1;Y;No;13;30;3;;0;12;;2;60;8;1;7
450;No;;390;Research & Development;17;4;Medical;4;Male;62;1;1;Laboratory Technician;3;Married;132450;6217;1;Y;No;15;30;3;800;3;3;30;4;0;2;0;2
380;No;Travel_Frequently;981;Research & Development;5;3;Life Sciences;3;Male;90;2;1;Laboratory Technician;3;Single;60770;7973;3;Y;No;14;30;4;;0;7;20;3;60;2;0;3
220;No;Travel_Rarely;591;Research & Development;2;1;Medical;1;Female;40;3;1;Laboratory Technician;2;Married;;16632;9;Y;No;12;30;4;800;1;6;60;3;10;2;2;2
340;No;Travel_Rarely;132;Research & Development;6;3;Life Sciences;2;Female;55;4;1;Laboratory Technician;4;Married;;22002;3;;No;12;30;2;800;0;5;30;3;80;0;0;0
270;Yes;Travel_Rarely;515;Research & Development;1;3;Life Sciences;4;Female;62;2;1;Laboratory Technician;3;Single;;9571;0;Y;Yes;14;30;4;800;0;4;20;1;70;2;1;2
220;No;Travel_Rarely;313;Research & Development;21;3;Medical;4;Female;61;3;1;Laboratory Technician;4;Married;28710;15238;7;;No;20;30;1;800;1;8;50;3;0;2;1;2
;No;Travel_Rarely;263;Research & Development;6;3;Medical;4;Female;59;3;1;Laboratory Technician;1;Single;29940;3119;2;;Yes;13;;3;800;0;20;20;3;10;13;2;17
330;No;Travel_Frequently;1384;Research & Development;3;4;Medical;1;Female;82;4;1;Laboratory Technician;4;Married;;13421;1;Y;No;22;30;2;800;1;8;20;3;60;7;0;7
250;No;;464;Research & Development;4;2;Other;3;Male;75;3;1;Laboratory Technician;4;Divorced;28890;10910;1;Y;No;12;30;3;800;1;1;20;3;20;0;0;0
250;Yes;Travel_Rarely;626;Research & Development;1;2;Life Sciences;1;Female;98;2;3;Laboratory Technician;3;Single;20960;19294;9;Y;Yes;13;30;4;800;0;23;;3;20;0;0;0
;No;Travel_Rarely;1396;Research & Development;5;2;Life Sciences;4;Female;62;3;2;Laboratory Technician;2;Single;25850;9945;8;Y;No;16;30;4;;0;16;50;4;10;11;3;7
520;No;Travel_Rarely;1370;Research & Development;3;1;Medical;2;Female;87;3;1;Laboratory Technician;1;Single;165550;16213;1;;Yes;18;30;4;800;0;10;20;3;50;9;1;5
260;No;Travel_Rarely;381;Research & Development;24;3;Medical;1;Male;49;1;1;Laboratory Technician;3;Single;28670;2104;2;;No;14;;3;800;0;9;;3;70;2;1;4
480;No;Travel_Rarely;111;Research & Development;9;3;Medical;3;Male;66;3;2;Laboratory Technician;1;Divorced;54860;11012;1;Y;No;11;30;3;800;2;12;30;3;20;9;6;10
560;No;Travel_Rarely;921;Research & Development;10;3;Medical;3;Female;98;3;1;Laboratory Technician;1;Married;20660;17663;6;Y;No;20;40;2;800;1;17;;3;30;4;0;3
290;No;Travel_Frequently;802;Research & Development;10;3;Other;2;Male;45;3;1;Laboratory Technician;4;Divorced;10910;9541;1;Y;No;20;30;1;800;1;3;30;2;10;2;1;2
250;No;Travel_Rarely;823;Research & Development;17;2;Other;4;Male;94;2;1;Laboratory Technician;2;Married;36690;9100;1;;No;21;30;4;;1;1;;3;30;0;0;0
;No;;1001;Research & Development;9;5;Medical;4;Male;72;3;2;Laboratory Technician;3;Divorced;49410;19627;3;Y;Yes;13;30;2;800;1;10;;3;80;7;4;7
420;No;Travel_Frequently;548;Research & Development;9;4;Life Sciences;3;Male;94;3;1;Laboratory Technician;1;Divorced;;20520;1;;No;20;;2;800;2;5;;3;20;3;0;4
350;Yes;Non-Travel;622;Research & Development;14;4;Other;3;Male;39;2;1;Laboratory Technician;2;Divorced;57620;10074;1;;Yes;24;30;4;;1;5;60;1;70;2;0;2
320;Yes;;103;Research & Development;24;3;Life Sciences;3;Female;50;2;1;Laboratory Technician;3;Single;104220;12947;5;Y;Yes;14;30;2;800;0;6;30;3;140;2;0;3
370;No;Travel_Rarely;1123;Research & Development;16;2;Medical;4;Female;96;4;1;Laboratory Technician;4;Divorced;21150;7324;1;Y;Yes;13;30;2;800;2;1;30;2;170;0;0;0
360;No;Travel_Rarely;1218;Research & Development;1;1;Life Sciences;2;Male;52;3;5;Manager;3;Divorced;48340;8213;1;;Yes;14;30;3;800;1;21;30;3;10;8;1;6
390;No;;1354;Research & Development;5;3;Medical;3;Male;45;2;3;Manager;1;Single;30690;5615;2;Y;No;12;30;4;800;0;14;30;3;100;10;5;8
;No;Travel_Rarely;857;Research & Development;10;3;Life Sciences;4;Male;91;2;4;Manager;1;Divorced;22350;12888;4;Y;No;13;30;2;;1;21;30;2;;6;7;7
340;No;Travel_Rarely;823;Research & Development;6;3;Medical;1;Female;81;2;5;Manager;3;Married;27420;22539;7;;No;13;30;4;;0;21;;3;20;12;6;14
310;No;Travel_Rarely;1398;Sales;2;4;Life Sciences;3;Male;79;3;5;Manager;3;Married;41970;13022;0;Y;No;14;30;4;800;0;21;20;3;100;15;1;12
300;No;Travel_Rarely;532;Research & Development;4;2;Technical Degree;3;Male;58;3;5;Manager;4;Married;41520;4933;1;;No;11;30;4;;0;22;;3;110;17;11;15
400;No;Travel_Rarely;1050;Research & Development;11;4;Medical;2;Female;87;3;4;Manager;4;Divorced;104350;24456;3;Y;No;20;30;1;;1;26;;3;180;9;1;12
460;No;Travel_Frequently;412;Research & Development;13;4;Medical;3;Male;94;2;4;Manager;2;Divorced;106730;17334;6;Y;Yes;13;30;4;800;2;21;50;3;;9;15;2
340;Yes;;1277;Research & Development;15;1;Medical;2;Female;56;3;3;Manager;3;Married;;24619;7;;Yes;12;30;4;800;0;15;20;4;40;6;7;7
530;No;Travel_Rarely;836;Research & Development;8;3;Medical;4;Female;33;3;4;Manager;3;Divorced;44500;19730;2;;Yes;14;30;3;;3;21;30;3;40;0;0;2
370;No;Non-Travel;1099;Research & Development;29;4;Life Sciences;2;Female;88;2;4;Manager;3;Married;44490;9314;0;;No;15;30;2;800;1;28;20;3;130;10;15;7
290;No;Travel_Rarely;252;Research & Development;1;3;Other;3;Male;70;4;5;Manager;4;Married;39830;15970;0;Y;No;11;30;3;;1;25;;3;30;0;1;7
270;No;Travel_Rarely;1402;Sales;2;3;Marketing;3;Female;69;3;4;Manager;1;Married;23940;24097;8;;No;23;30;1;;0;28;20;3;80;15;15;9
520;No;Travel_Frequently;202;Research & Development;2;2;Other;3;Female;33;3;4;Manager;4;Married;;12982;1;Y;Yes;11;40;3;800;1;26;30;2;90;14;3;0
400;No;;265;Sales;5;2;Marketing;4;Male;90;3;5;Manager;3;Married;23450;7770;6;Y;No;13;30;2;800;0;21;;4;30;0;0;0
520;No;Travel_Rarely;530;Sales;29;1;Medical;1;Female;91;3;3;Manager;3;Married;;23978;3;Y;No;21;30;2;800;1;15;20;1;50;0;0;0
350;No;Travel_Rarely;105;Research & Development;9;3;Life Sciences;4;;87;3;5;Manager;4;Single;;15302;2;;No;13;40;3;800;0;21;20;2;100;0;1;3
;No;Travel_Rarely;1276;Sales;2;5;Life Sciences;2;;91;3;4;Manager;1;Married;26320;5626;7;;No;16;;2;;1;22;;3;50;16;11;8
280;No;Travel_Rarely;570;Research & Development;8;3;Life Sciences;2;;66;3;5;Manager;4;Divorced;15630;16225;1;;No;13;30;2;800;1;24;20;2;10;7;14;9
;No;Travel_Frequently;672;Research & Development;7;2;Medical;3;Male;54;2;5;Manager;4;Married;144110;21141;1;;No;15;30;1;;1;21;20;3;;9;13;3
300;No;Non-Travel;117;Research & Development;22;3;Medical;4;Female;58;3;4;Manager;4;Divorced;25640;2437;3;Y;No;11;30;2;;1;24;20;3;110;17;4;7
450;No;Travel_Rarely;495;Research & Development;2;1;Life Sciences;3;Male;37;3;4;Manager;3;Married;26540;26582;0;;Yes;13;40;4;800;0;21;30;2;20;8;2;10
410;No;Travel_Rarely;1199;Research & Development;4;2;Life Sciences;3;Female;92;4;5;Manager;1;Divorced;43930;17477;1;;No;14;40;4;;2;26;30;2;50;9;14;13
410;No;Travel_Rarely;553;Research & Development;5;4;Life Sciences;4;Male;74;3;3;Manager;2;Married;;23364;6;Y;No;11;30;2;800;2;12;20;3;20;6;8;8
410;No;Travel_Frequently;488;Sales;2;3;Technical Degree;3;Female;75;1;4;Manager;2;Married;41030;14977;3;;Yes;12;30;2;;1;28;;2;90;7;7;7
;No;Travel_Rarely;989;Research & Development;4;1;Medical;4;Female;46;3;5;Manager;3;Married;25930;6499;1;Y;No;14;30;2;;1;21;40;3;90;8;9;9
440;No;;1089;Sales;1;2;Technical Degree;2;Female;66;3;3;Manager;4;Married;133200;11038;3;Y;Yes;14;30;3;800;1;14;20;1;120;4;0;4
320;No;Travel_Frequently;394;Sales;26;2;Life Sciences;3;Male;92;3;4;Manager;4;Married;34330;19494;1;Y;Yes;12;30;4;;2;25;30;4;50;12;4;12
410;No;Travel_Rarely;117;Research & Development;10;1;Medical;3;Male;99;3;4;Manager;1;Married;47210;5355;1;Y;Yes;14;30;4;;0;21;30;3;180;9;11;10
400;No;;168;Sales;4;2;Marketing;4;Male;33;2;5;Manager;2;Married;;9946;2;;No;14;30;3;;1;26;;3;80;4;0;8
400;No;Travel_Rarely;334;Sales;2;4;Life Sciences;4;;88;3;4;Manager;2;Single;103220;15896;1;Y;No;19;40;2;;0;22;60;3;;10;0;4
270;No;Travel_Rarely;1195;Research & Development;2;2;Medical;1;Male;65;2;4;Manager;4;Married;38160;20462;9;;No;23;30;4;800;1;22;20;3;50;8;11;8
300;No;Travel_Rarely;300;Research & Development;2;3;Life Sciences;1;Male;56;3;5;Manager;3;Married;35790;17312;5;;No;11;40;1;;0;24;20;2;110;6;4;14
330;No;Travel_Frequently;1234;Sales;11;2;Life Sciences;4;Female;90;3;4;Manager;4;Married;43020;5404;3;Y;No;13;30;2;800;1;26;;4;30;3;1;1
310;No;Travel_Rarely;563;Sales;1;4;Life Sciences;4;Male;56;4;4;Manager;1;Single;26950;3156;1;Y;No;15;30;2;;0;27;20;1;20;0;0;12
380;No;Travel_Rarely;722;Sales;17;3;Life Sciences;4;Female;38;3;4;Manager;3;Single;40280;20489;1;;No;11;;4;800;0;10;20;3;70;8;6;0
420;No;Non-Travel;1059;Research & Development;9;2;Other;4;Female;93;2;5;Manager;4;Single;52650;26362;8;Y;No;22;30;4;;0;24;50;3;50;0;0;1
370;Yes;Travel_Rarely;1449;Sales;2;3;Marketing;1;Male;94;1;5;Manager;2;Single;42850;2493;2;Y;Yes;16;30;1;;0;26;20;3;100;10;1;11
;No;Travel_Frequently;1262;Research & Development;1;4;Medical;1;Male;35;4;4;Manager;4;Single;53320;16154;2;Y;No;22;30;3;;0;27;30;2;50;4;2;1
370;No;;1315;Research & Development;3;4;Other;4;Male;35;3;5;Manager;4;Married;;9358;4;Y;Yes;12;30;1;;1;26;20;4;10;2;0;1
300;No;Travel_Rarely;406;Sales;3;1;Marketing;1;Female;52;3;4;Manager;3;Married;114160;15596;3;Y;No;12;30;4;800;1;23;40;3;80;9;4;9
340;No;Travel_Rarely;1034;Sales;16;3;Marketing;4;Female;80;3;4;Manager;4;Married;25790;7744;5;Y;Yes;22;30;3;800;1;22;;3;80;13;1;9
360;No;;1053;Research & Development;1;2;Life Sciences;4;Female;70;3;4;Manager;4;Married;66520;13829;2;Y;No;15;30;2;800;1;26;;2;60;8;7;8
360;No;Travel_Rarely;469;Research & Development;2;2;Medical;4;Female;35;3;4;Manager;1;Married;56730;14399;0;Y;No;17;30;4;800;1;23;40;3;100;6;13;7
210;No;Travel_Rarely;942;Research & Development;3;3;Technical Degree;1;Male;53;3;3;Manager;3;Married;23800;22984;2;Y;No;11;30;4;800;0;15;;3;20;2;2;2
230;No;Travel_Rarely;1452;Research & Development;11;3;Life Sciences;3;Male;53;3;5;Manager;2;Single;39890;17053;3;Y;No;15;30;2;;0;21;20;3;50;4;4;4
;No;Non-Travel;228;Sales;3;3;Life Sciences;3;Male;51;3;4;Manager;2;Married;20240;11380;8;Y;No;12;30;4;800;1;23;10;4;20;12;5;1
;No;Travel_Rarely;809;Research & Development;1;3;Life Sciences;3;Female;36;3;4;Manager;3;Single;28360;22384;4;;No;14;30;1;800;0;23;0;3;10;7;0;0
340;No;Travel_Frequently;705;Sales;2;4;Marketing;2;Male;83;3;5;Manager;1;Single;;22822;3;Y;No;12;30;4;;0;22;40;2;50;2;2;1
420;No;Travel_Rarely;314;Human Resources;1;3;Human Resources;4;Male;59;2;5;Manager;3;Married;44340;19562;1;Y;No;12;;2;;1;22;30;3;;7;2;10
340;No;Travel_Frequently;495;Research & Development;10;3;Medical;3;Male;64;3;3;Manager;4;Single;;21072;2;;No;25;30;2;800;0;10;50;4;100;2;0;0
540;No;Travel_Rarely;282;Research & Development;2;2;Medical;4;Female;58;1;5;Manager;3;Married;106860;6992;4;;No;14;30;4;;1;23;40;3;90;9;9;11
360;No;Travel_Rarely;1137;Research & Development;1;4;Life Sciences;1;Male;98;3;4;Manager;1;Divorced;21430;18991;2;;No;11;;1;;1;22;;3;50;7;11;16
350;No;Travel_Rarely;933;Research & Development;29;3;Life Sciences;2;Male;98;3;2;Manufacturing Director;2;Married;26900;11806;1;Y;No;13;30;4;;1;10;50;2;10;8;7;8
350;No;Travel_Rarely;480;Research & Development;7;2;Medical;2;Male;31;3;2;Manufacturing Director;1;Married;19510;4156;1;Y;No;12;;2;;1;13;30;1;10;10;3;12
240;No;Travel_Rarely;216;Research & Development;6;2;Medical;2;Male;84;3;2;Manufacturing Director;2;Divorced;46170;2819;6;Y;No;20;30;4;800;2;7;20;3;;2;0;1
290;No;Travel_Rarely;772;Research & Development;2;1;Life Sciences;4;Female;77;4;2;Manufacturing Director;3;Divorced;;4973;1;Y;No;17;40;3;800;2;7;50;3;0;7;0;7
300;No;Travel_Frequently;369;Research & Development;8;2;Life Sciences;2;Female;92;3;2;Manufacturing Director;1;Married;40110;5041;2;Y;Yes;16;40;2;;1;18;20;3;120;0;0;0
420;No;Travel_Rarely;798;Research & Development;7;2;Life Sciences;3;Female;48;2;3;Manufacturing Director;3;Married;;14034;1;;No;24;30;1;800;1;10;50;3;50;9;8;9
290;No;Travel_Frequently;607;Research & Development;9;3;Life Sciences;4;Male;66;2;3;Manufacturing Director;3;Married;;23457;1;Y;Yes;20;30;2;800;1;17;0;3;60;14;5;15
350;Yes;Travel_Frequently;903;Research & Development;2;3;Medical;3;;81;3;2;Manufacturing Director;2;Married;87890;7653;4;Y;No;11;30;1;800;2;7;30;3;100;2;1;4
280;No;Travel_Rarely;376;Research & Development;19;4;Medical;4;Female;95;3;2;Manufacturing Director;1;Divorced;;22670;9;Y;Yes;11;40;2;800;2;9;50;3;50;3;1;4
330;No;Travel_Frequently;859;Research & Development;4;3;Life Sciences;3;Male;98;2;2;Manufacturing Director;3;Married;43730;19124;1;Y;No;12;30;3;;1;14;20;3;40;13;6;8
420;No;Travel_Rarely;1180;Research & Development;2;2;Medical;2;Male;90;3;2;Manufacturing Director;4;Divorced;51550;24442;2;;No;14;30;3;;1;15;30;3;60;7;1;7
410;No;Travel_Rarely;1389;Research & Development;21;4;Life Sciences;2;Male;51;4;3;Manufacturing Director;1;Divorced;68700;10195;1;Y;No;11;30;3;800;1;10;30;3;30;9;8;8
190;No;Travel_Frequently;1089;Research & Development;6;3;Life Sciences;2;Female;32;3;3;Manufacturing Director;2;Single;23250;9150;4;;No;18;40;4;800;0;9;50;3;0;0;2;2
480;No;Travel_Rarely;676;Research & Development;1;3;Other;3;Male;35;3;2;Manufacturing Director;2;Married;;23361;0;Y;No;15;30;1;;1;10;;3;20;7;0;5
230;No;Travel_Rarely;673;Research & Development;11;2;Other;1;Male;96;4;2;Manufacturing Director;3;Divorced;23220;8232;0;;No;18;30;4;;1;5;30;2;0;2;1;3
310;No;Travel_Frequently;1066;Research & Development;2;2;Medical;4;Female;32;4;2;Manufacturing Director;4;Married;96370;3334;1;Y;No;12;30;2;;0;8;30;3;30;7;1;3
200;No;Travel_Rarely;559;Research & Development;12;4;Life Sciences;3;Male;76;3;2;Manufacturing Director;3;Married;30330;12421;9;Y;Yes;12;;2;800;2;7;20;3;20;2;1;1
460;No;Travel_Rarely;466;Research & Development;1;1;Life Sciences;4;;65;2;4;Manufacturing Director;4;Married;166060;7060;1;;No;16;30;3;800;1;21;20;3;130;6;11;8
370;No;Travel_Rarely;1302;Research & Development;2;3;Medical;4;Male;84;1;2;Manufacturing Director;2;Divorced;;16321;5;Y;No;18;30;4;;1;13;20;3;100;1;1;2
;No;Travel_Rarely;397;Research & Development;2;2;Medical;4;Female;54;2;3;Manufacturing Director;3;Married;62440;14199;3;Y;Yes;19;30;4;;1;10;60;4;50;4;0;2
180;No;Non-Travel;1329;Research & Development;2;2;Other;4;Female;59;2;2;Manufacturing Director;4;Divorced;16110;5388;1;Y;No;19;;1;;2;10;50;3;0;7;3;9
430;No;Non-Travel;216;Research & Development;23;3;Life Sciences;4;Male;44;2;3;Manufacturing Director;3;Single;24380;8787;0;Y;No;21;30;2;800;0;10;20;3;30;7;1;8
500;No;Travel_Rarely;1091;Research & Development;2;1;Life Sciences;4;Male;65;3;3;Manufacturing Director;2;Married;104960;15813;3;;No;18;30;2;;1;23;;3;40;2;1;2
350;No;;294;Research & Development;10;2;Life Sciences;4;Male;32;3;3;Manufacturing Director;1;Divorced;45810;4809;1;;No;21;40;3;800;2;9;20;2;110;7;1;7
420;No;Travel_Rarely;1370;Research & Development;27;4;Life Sciences;4;Female;49;3;2;Manufacturing Director;3;Married;52310;5151;2;;No;16;30;2;800;1;17;10;3;50;7;0;7
180;No;Travel_Rarely;470;Research & Development;20;4;Medical;3;Female;96;3;2;Manufacturing Director;1;Married;12000;5549;1;;No;14;30;3;800;0;16;20;2;0;11;5;11
270;No;Non-Travel;470;Research & Development;2;4;Life Sciences;4;Male;84;2;2;Manufacturing Director;1;Married;63490;23687;6;Y;No;13;30;2;;1;13;0;3;50;9;5;9
360;No;Travel_Rarely;1232;Research & Development;7;4;Medical;3;Female;39;3;3;Manufacturing Director;4;Single;;25713;1;Y;Yes;14;40;3;800;0;11;20;2;10;9;4;10
310;No;Travel_Rarely;1083;Research & Development;29;1;Life Sciences;3;Female;96;1;2;Manufacturing Director;2;Married;21090;3173;1;Y;No;14;30;2;;2;8;30;2;30;6;1;7
400;No;Travel_Rarely;946;Research & Development;2;3;Medical;3;Male;52;2;2;Manufacturing Director;4;Single;33190;20234;5;Y;Yes;24;;2;800;0;12;;2;90;0;0;0
340;No;Travel_Frequently;157;Research & Development;10;3;Medical;3;Male;77;3;2;Manufacturing Director;1;Single;;25198;6;Y;Yes;19;;4;800;0;9;30;3;70;2;1;4
520;No;;661;Research & Development;1;4;Medical;1;Female;60;2;4;Manufacturing Director;3;Married;132470;22308;4;Y;Yes;20;;4;800;3;27;;2;50;2;0;2
390;No;Travel_Rarely;685;Research & Development;1;3;Life Sciences;1;Female;62;3;2;Manufacturing Director;3;Married;63890;7505;0;Y;No;12;30;4;;2;5;30;3;80;2;1;2
340;No;Travel_Rarely;200;Research & Development;18;2;Life Sciences;3;Male;60;3;3;Manufacturing Director;4;Single;53370;19944;2;Y;No;11;30;3;;0;10;30;3;100;2;2;2
460;No;Travel_Rarely;575;Research & Development;25;3;Life Sciences;4;Male;44;2;2;Manufacturing Director;2;Single;100960;24152;1;Y;No;13;30;4;;0;5;10;3;70;3;0;2
350;No;Travel_Rarely;718;Research & Development;8;1;Medical;2;Female;79;2;2;Manufacturing Director;4;Married;;17689;1;Y;Yes;15;30;3;;1;10;;2;20;7;1;2
470;No;Travel_Rarely;317;Research & Development;2;3;Life Sciences;3;Female;43;1;2;Manufacturing Director;4;Single;41630;24793;2;Y;No;20;30;3;800;0;11;0;3;90;4;0;2
260;No;Travel_Rarely;672;Research & Development;25;3;Technical Degree;4;Male;78;2;3;Manufacturing Director;2;Married;;9129;3;Y;No;16;30;1;800;0;16;;3;50;10;4;8
380;No;;1296;Research & Development;5;4;Technical Degree;3;Female;62;3;3;Manufacturing Director;2;Single;22880;18264;0;;No;13;30;4;800;0;17;30;3;20;6;0;13
350;No;;1230;Research & Development;1;2;Life Sciences;4;Female;33;2;2;Manufacturing Director;4;Married;103770;19146;6;;No;22;30;1;;2;4;60;1;130;2;2;2
340;No;;1192;Research & Development;5;2;Medical;4;Female;61;3;2;Manufacturing Director;4;Divorced;51210;23177;7;Y;No;16;30;3;;2;8;30;2;0;2;0;4
340;No;Travel_Rarely;1429;Research & Development;18;4;Medical;4;Female;67;3;3;Manufacturing Director;4;Single;45990;20002;6;Y;No;12;40;4;;0;25;20;2;150;7;5;4
350;No;Travel_Rarely;155;Research & Development;4;3;Life Sciences;2;Male;87;4;2;Manufacturing Director;2;Married;;5174;1;Y;Yes;20;30;2;;1;6;20;3;100;2;0;3
310;No;Travel_Frequently;867;Research & Development;9;2;Medical;1;Male;87;3;2;Manufacturing Director;1;Married;98240;12315;1;;No;25;;4;800;1;10;20;3;10;0;7;9
270;No;Travel_Rarely;483;Research & Development;6;3;Medical;4;Female;95;2;2;Manufacturing Director;2;Single;22790;10110;6;Y;Yes;15;30;4;800;0;8;20;3;70;4;1;2
330;No;Travel_Rarely;1485;Research & Development;18;3;Medical;3;Male;87;3;2;Manufacturing Director;3;Divorced;;26314;2;Y;No;14;30;3;800;1;19;;2;;7;0;8
400;No;Non-Travel;913;Research & Development;9;2;Medical;2;Male;48;2;2;Manufacturing Director;2;Divorced;137570;13934;2;Y;Yes;11;30;3;;1;13;50;3;90;2;0;2
520;No;Non-Travel;363;Research & Development;1;3;Technical Degree;3;Male;77;1;3;Manufacturing Director;1;Divorced;34820;4235;2;Y;Yes;21;;3;800;1;17;30;3;90;7;7;7
270;No;;853;Research & Development;1;1;Life Sciences;3;Male;96;3;2;Manufacturing Director;1;Married;;11275;1;Y;No;12;40;3;;1;4;40;3;90;3;0;3
320;No;Travel_Frequently;429;Research & Development;2;4;Life Sciences;3;Male;53;3;2;Manufacturing Director;2;Single;65240;2323;9;;Yes;11;30;4;800;0;18;30;3;100;14;5;12
370;No;Travel_Rarely;819;Research & Development;2;3;Life Sciences;3;Female;44;2;3;Manufacturing Director;2;Divorced;64470;19588;2;;No;18;;2;800;1;15;;4;60;7;6;4
310;No;Travel_Rarely;1176;Research & Development;20;3;Other;3;Male;85;3;2;Manufacturing Director;1;Married;;9096;0;Y;No;15;40;3;800;1;7;;2;130;2;0;2
;Yes;Travel_Rarely;330;Research & Development;22;4;Medical;4;Female;98;3;2;Manufacturing Director;3;Married;49070;21057;1;Y;Yes;15;40;4;800;2;10;30;2;50;2;6;7
500;No;Travel_Rarely;1496;Research & Development;1;1;Technical Degree;4;Male;41;3;2;Manufacturing Director;3;Married;36900;26283;1;Y;No;13;30;1;800;1;10;;3;30;7;0;9
300;No;Travel_Rarely;1055;Research & Development;2;4;Life Sciences;1;Female;47;3;2;Manufacturing Director;4;Married;68770;4658;0;;No;18;40;2;800;1;4;40;3;;2;2;2
280;No;Travel_Rarely;1387;Research & Development;10;5;Medical;2;Male;76;3;2;Manufacturing Director;1;Married;20700;3835;2;Y;No;13;;4;800;3;10;;3;50;7;7;7
310;No;;926;Research & Development;21;2;Medical;3;Male;36;3;2;Manufacturing Director;3;Divorced;;16439;2;Y;No;16;30;2;800;1;11;40;3;50;3;0;2
340;No;Travel_Rarely;855;Research & Development;4;3;Life Sciences;4;Female;54;3;3;Manufacturing Director;4;Single;116310;18706;1;Y;No;11;30;3;;0;11;60;3;110;9;0;8
320;No;Travel_Rarely;1002;Research & Development;18;4;Life Sciences;4;Male;92;3;2;Manufacturing Director;4;Divorced;104000;23793;1;Y;Yes;15;;1;;2;7;20;3;140;7;1;7
330;No;Travel_Rarely;829;Research & Development;1;1;Life Sciences;3;Female;88;2;3;Manufacturing Director;3;Single;48780;20925;1;Y;No;22;;3;800;0;12;;3;90;8;5;8
270;No;Non-Travel;1373;Research & Development;5;4;Life Sciences;4;Male;56;2;2;Manufacturing Director;4;Single;25660;10138;8;;No;24;30;2;800;0;8;;3;10;0;0;0
310;No;Travel_Rarely;1092;Research & Development;10;3;Medical;1;Male;64;3;3;Manufacturing Director;3;Single;30670;2739;9;;No;14;30;2;;0;9;10;3;20;7;0;2
260;No;Travel_Rarely;319;Research & Development;24;3;Medical;4;Male;56;3;3;Manufacturing Director;1;Married;;6950;1;Y;Yes;21;30;4;800;1;10;;2;40;9;5;8
360;No;Travel_Rarely;932;Research & Development;1;2;Life Sciences;4;Male;43;2;2;Manufacturing Director;4;Married;;4051;9;Y;Yes;13;;4;800;1;8;20;3;30;3;0;2
290;No;Travel_Rarely;1084;Research & Development;29;3;Technical Degree;4;Male;54;3;2;Manufacturing Director;4;Married;;4185;3;Y;No;18;30;1;;1;9;;1;40;7;1;7
;No;Travel_Rarely;706;Research & Development;2;2;Life Sciences;4;Male;82;3;3;Manufacturing Director;4;Divorced;47170;19989;3;;No;14;30;3;;1;12;;2;110;8;4;7
360;No;Travel_Frequently;799;Research & Development;1;3;Technical Degree;2;Female;59;3;3;Manufacturing Director;4;Single;97380;23848;4;;No;17;30;4;800;0;12;60;4;90;5;1;2
280;No;Travel_Rarely;1144;Research & Development;7;4;Medical;3;Male;30;3;2;Manufacturing Director;3;Married;47240;16044;2;Y;No;14;30;3;800;0;7;0;4;50;0;0;0
460;No;Non-Travel;688;Research & Development;4;2;Life Sciences;4;Female;97;3;2;Manufacturing Director;2;Divorced;52580;9192;7;Y;No;13;30;2;800;3;18;20;3;10;2;0;2
320;No;Travel_Rarely;167;Research & Development;8;5;Life Sciences;2;Male;32;3;2;Manufacturing Director;1;Divorced;21760;4187;3;Y;No;14;30;3;;1;7;50;3;60;0;0;0
370;No;;1261;Research & Development;2;4;Life Sciences;4;Female;88;3;2;Manufacturing Director;3;Married;47770;7259;9;;No;14;30;2;;0;14;;3;10;0;0;0
440;No;Travel_Rarely;322;Research & Development;28;2;Medical;4;Male;59;4;4;Manufacturing Director;3;Married;;9731;2;Y;Yes;11;30;2;;1;24;20;2;20;3;0;2
;No;Travel_Rarely;1441;Research & Development;17;3;Technical Degree;3;;56;3;3;Manufacturing Director;3;Married;85640;13943;8;;No;11;40;3;;1;22;20;3;0;7;0;8
390;Yes;Travel_Frequently;1150;Research & Development;8;4;Life Sciences;1;;53;1;3;Manufacturing Director;4;Single;41270;25150;2;Y;No;15;30;4;800;0;18;;3;20;2;0;3
320;No;Travel_Rarely;977;Research & Development;1;3;Life Sciences;4;;56;2;2;Manufacturing Director;4;Married;54700;9961;1;;No;13;;2;800;1;14;40;2;90;8;3;11
;No;Travel_Rarely;1084;Research & Development;13;2;Medical;4;Female;57;4;2;Manufacturing Director;1;Divorced;39360;26250;1;;No;11;30;3;;2;5;20;3;80;2;1;3
290;No;Travel_Frequently;746;Research & Development;8;4;Life Sciences;3;Male;61;3;2;Manufacturing Director;4;Single;24390;20682;1;;No;23;40;4;800;0;11;30;3;10;7;1;8
500;No;Travel_Rarely;884;Research & Development;15;3;Life Sciences;1;Male;80;2;3;Manufacturing Director;3;Married;;25800;1;Y;No;13;40;4;800;2;18;10;3;50;15;14;12
