Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,1,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,3,1,63,4,1,Laboratory Technician,1,Married,2319,3445,1,,Yes,21,,3,800.0,2,1,1,3,0,0,0,0
32,0,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,0,69,3,1,Laboratory Technician,3,Married,6209,18103,0,,No,14,30.0,4,800.0,1,6,4,4,6,2,0,3
20,0,Travel_Rarely,1105,Research & Development,24,4,Life Sciences,2,0,47,3,2,Laboratory Technician,2,Married,2973,6927,7,,No,15,30.0,3,800.0,1,2,2,3,1,1,0,1
34,0,Travel_Frequently,628,Research & Development,8,3,Medical,2,0,82,4,2,Laboratory Technician,3,Married,5063,10228,0,,No,12,30.0,1,,0,6,2,4,6,3,1,2
51,1,Travel_Frequently,1162,Research & Development,24,2,Life Sciences,1,1,97,3,1,Laboratory Technician,4,Single,7484,10261,0,,No,16,,4,,0,5,1,3,5,2,1,0
32,0,Travel_Frequently,160,Research & Development,4,1,Medical,3,1,51,3,1,Laboratory Technician,2,Single,4998,12862,0,Y,No,13,30.0,3,,0,3,2,1,3,2,1,2
40,0,Travel_Frequently,1096,Research & Development,6,3,Other,3,1,61,4,1,Laboratory Technician,4,Married,13499,7102,0,,No,18,30.0,1,800.0,1,8,3,3,8,7,7,7
30,0,Travel_Rarely,1490,Research & Development,11,4,Medical,4,1,43,3,1,Laboratory Technician,3,Married,23333,20232,7,,Yes,11,30.0,3,,1,5,5,3,5,2,2,2
36,0,Travel_Rarely,410,Research & Development,2,1,Life Sciences,4,0,97,3,1,Laboratory Technician,2,Married,4960,4668,0,Y,No,13,,3,800.0,3,4,2,3,4,2,0,2
37,1,Non-Travel,318,Research & Development,8,4,Other,2,0,77,1,1,Laboratory Technician,1,Married,7677,4759,1,Y,Yes,11,30.0,4,,0,7,2,2,1,1,0,1
32,0,Travel_Rarely,911,Research & Development,1,2,Medical,4,1,76,3,1,Laboratory Technician,2,Married,27247,4077,1,Y,No,13,30.0,3,,0,12,2,2,6,6,1,6
45,0,Travel_Rarely,390,Research & Development,17,4,Medical,4,0,62,1,1,Laboratory Technician,3,Married,13245,6217,1,Y,No,15,30.0,3,800.0,3,3,3,4,0,0,0,0
38,0,Travel_Frequently,981,Research & Development,5,3,Life Sciences,3,0,90,2,1,Laboratory Technician,3,Single,6077,7973,3,Y,No,14,30.0,4,,0,7,2,3,6,2,0,3
22,0,Travel_Rarely,591,Research & Development,2,1,Medical,1,1,40,3,1,Laboratory Technician,2,Married,7677,16632,9,Y,No,12,30.0,4,800.0,1,4,6,3,1,1,1,1
34,0,Travel_Rarely,132,Research & Development,6,3,Life Sciences,2,1,55,4,1,Laboratory Technician,4,Married,35075,22002,0,,No,12,30.0,2,800.0,0,5,3,3,5,0,0,0
27,1,Travel_Rarely,515,Research & Development,1,3,Life Sciences,4,1,62,2,1,Laboratory Technician,3,Single,31161,9571,0,Y,Yes,14,30.0,4,800.0,0,4,2,1,4,2,1,2
22,0,Travel_Rarely,313,Research & Development,21,3,Medical,4,1,61,3,1,Laboratory Technician,4,Married,2871,15238,7,,No,20,30.0,1,800.0,1,4,5,3,0,0,0,0
36,0,Travel_Rarely,263,Research & Development,6,3,Medical,4,1,59,3,1,Laboratory Technician,1,Single,2994,3119,2,,Yes,13,,3,800.0,0,18,2,3,1,1,1,1
33,0,Travel_Frequently,1384,Research & Development,3,4,Medical,1,1,82,4,1,Laboratory Technician,4,Married,27247,13421,1,Y,No,22,30.0,2,800.0,1,8,2,3,6,6,0,6
25,0,Travel_Rarely,464,Research & Development,4,2,Other,3,0,75,3,1,Laboratory Technician,4,Divorced,2889,10910,0,Y,No,12,30.0,3,800.0,1,1,2,3,1,0,0,0
25,1,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,1,98,2,3,Laboratory Technician,3,Single,2096,19294,9,Y,Yes,13,30.0,4,800.0,0,7,2,3,2,0,0,0
36,0,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,4,1,62,3,2,Laboratory Technician,2,Single,2585,9945,8,Y,No,16,30.0,4,,0,16,5,4,1,1,1,1
52,0,Travel_Rarely,1370,Research & Development,3,1,Medical,2,1,87,3,1,Laboratory Technician,1,Single,16555,16213,1,,Yes,18,30.0,4,800.0,0,10,2,3,5,5,1,5
26,0,Travel_Rarely,381,Research & Development,24,3,Medical,1,0,49,1,1,Laboratory Technician,3,Single,2867,2104,2,,No,14,,3,800.0,0,8,2,3,7,2,1,4
48,0,Travel_Rarely,111,Research & Development,9,3,Medical,3,0,66,3,2,Laboratory Technician,1,Divorced,5486,11012,1,Y,No,11,30.0,3,800.0,2,12,3,3,2,2,2,2
56,0,Travel_Rarely,921,Research & Development,10,3,Medical,3,1,98,3,1,Laboratory Technician,1,Married,2066,17663,6,Y,No,20,40.0,2,800.0,1,17,2,3,3,3,0,3
29,0,Travel_Frequently,802,Research & Development,10,3,Other,2,0,45,3,1,Laboratory Technician,4,Divorced,1091,9541,1,Y,No,20,30.0,1,800.0,1,3,3,2,1,1,1,1
25,0,Travel_Rarely,823,Research & Development,17,2,Other,4,0,94,2,1,Laboratory Technician,2,Married,3669,9100,0,,No,21,30.0,4,,1,1,2,3,1,0,0,0
36,0,Travel_Rarely,1001,Research & Development,9,5,Medical,4,0,72,3,2,Laboratory Technician,3,Divorced,4941,19627,3,Y,Yes,13,30.0,2,800.0,1,10,2,3,8,7,4,7
42,0,Travel_Frequently,548,Research & Development,9,4,Life Sciences,3,0,94,3,1,Laboratory Technician,1,Divorced,11591,20520,1,,No,20,,2,800.0,2,5,2,3,2,2,0,2
35,1,Non-Travel,622,Research & Development,14,4,Other,3,0,39,2,1,Laboratory Technician,2,Divorced,5762,10074,0,,Yes,24,30.0,4,,1,5,6,1,5,2,0,2
32,1,Travel_Rarely,103,Research & Development,24,3,Life Sciences,3,1,50,2,1,Laboratory Technician,3,Single,10422,12947,0,Y,Yes,14,30.0,2,800.0,0,6,3,3,6,2,0,3
37,0,Travel_Rarely,1123,Research & Development,16,2,Medical,4,1,96,4,1,Laboratory Technician,4,Divorced,2115,7324,0,Y,Yes,13,30.0,2,800.0,2,1,3,2,1,0,0,0
36,0,Travel_Rarely,1218,Research & Development,1,1,Life Sciences,2,0,52,3,5,Manager,3,Divorced,4834,8213,1,,Yes,14,30.0,3,800.0,1,18,3,3,1,1,1,1
39,0,Travel_Rarely,1354,Research & Development,5,3,Medical,3,0,45,2,3,Manager,1,Single,3069,5615,2,Y,No,12,30.0,4,800.0,0,14,3,3,10,10,5,8
36,0,Travel_Rarely,857,Research & Development,10,3,Life Sciences,4,0,91,2,4,Manager,1,Divorced,2235,12888,4,Y,No,13,30.0,2,,1,18,3,2,1,1,1,1
34,0,Travel_Rarely,823,Research & Development,6,3,Medical,1,1,81,2,5,Manager,3,Married,2742,22539,7,,No,13,30.0,4,,0,16,2,3,2,2,2,2
31,0,Travel_Rarely,1398,Sales,2,4,Life Sciences,3,0,79,3,5,Manager,3,Married,4197,13022,0,Y,No,14,30.0,4,800.0,0,13,2,3,10,10,1,10
30,0,Travel_Rarely,532,Research & Development,4,2,Technical Degree,3,0,58,3,5,Manager,4,Married,4152,4933,1,,No,11,30.0,4,,0,12,2,3,11,11,11,11
40,0,Travel_Rarely,1050,Research & Development,11,4,Medical,2,1,87,3,4,Manager,4,Divorced,10435,24456,3,Y,No,20,30.0,1,,1,22,2,3,18,9,1,12
46,0,Travel_Frequently,412,Research & Development,13,4,Medical,3,0,94,2,4,Manager,2,Divorced,10673,17334,6,Y,Yes,13,30.0,4,800.0,2,21,5,3,0,0,0,0
34,1,Travel_Rarely,1277,Research & Development,15,1,Medical,2,1,56,3,3,Manager,3,Married,19419,24619,7,,Yes,12,30.0,4,800.0,0,15,2,4,4,4,4,4
53,0,Travel_Rarely,836,Research & Development,8,3,Medical,4,1,33,3,4,Manager,3,Divorced,4450,19730,2,,Yes,14,30.0,3,,3,21,3,3,4,0,0,2
37,0,Non-Travel,1099,Research & Development,29,4,Life Sciences,2,1,88,2,4,Manager,3,Married,4449,9314,0,,No,15,30.0,2,800.0,1,19,2,3,13,10,13,7
29,0,Travel_Rarely,252,Research & Development,1,3,Other,3,0,70,4,5,Manager,4,Married,3983,15970,0,Y,No,11,30.0,3,,1,11,2,3,3,0,1,3
27,0,Travel_Rarely,1402,Sales,2,3,Marketing,3,1,69,3,4,Manager,1,Married,2394,24097,8,,No,23,30.0,1,,0,9,2,3,8,8,8,8
52,0,Travel_Frequently,202,Research & Development,2,2,Other,3,1,33,3,4,Manager,4,Married,38989,12982,1,Y,Yes,11,40.0,3,800.0,1,26,3,2,9,9,3,0
40,0,Travel_Rarely,265,Sales,5,2,Marketing,4,0,90,3,5,Manager,3,Married,2345,7770,6,Y,No,13,30.0,2,800.0,0,21,2,4,3,0,0,0
52,0,Travel_Rarely,530,Sales,29,1,Medical,1,1,91,3,3,Manager,3,Married,23333,23978,3,Y,No,21,30.0,2,800.0,1,15,2,1,5,0,0,0
35,0,Travel_Rarely,105,Research & Development,9,3,Life Sciences,4,0,87,3,5,Manager,4,Single,42903,15302,2,,No,13,40.0,3,800.0,0,17,2,2,10,0,1,3
36,0,Travel_Rarely,1276,Sales,2,5,Life Sciences,2,0,91,3,4,Manager,1,Married,2632,5626,7,,No,16,,2,,1,18,2,3,5,5,5,5
28,0,Travel_Rarely,570,Research & Development,8,3,Life Sciences,2,0,66,3,5,Manager,4,Divorced,1563,16225,1,,No,13,30.0,2,800.0,1,10,2,2,1,1,1,1
36,0,Travel_Frequently,672,Research & Development,7,2,Medical,3,0,54,2,5,Manager,4,Married,14411,21141,1,,No,15,30.0,1,,1,18,2,3,1,1,1,1
30,0,Non-Travel,117,Research & Development,22,3,Medical,4,1,58,3,4,Manager,4,Divorced,2564,2437,3,Y,No,11,30.0,2,,1,12,2,3,11,11,4,7
45,0,Travel_Rarely,495,Research & Development,2,1,Life Sciences,3,0,37,3,4,Manager,3,Married,2654,26582,0,,Yes,13,40.0,4,800.0,0,21,3,2,2,2,2,2
41,0,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,1,92,4,5,Manager,1,Divorced,4393,17477,1,,No,14,40.0,4,,2,23,3,2,5,5,5,5
41,0,Travel_Rarely,553,Research & Development,5,4,Life Sciences,4,0,74,3,3,Manager,2,Married,11591,23364,6,Y,No,11,30.0,2,800.0,2,12,2,3,2,2,2,2
41,0,Travel_Frequently,488,Sales,2,3,Technical Degree,3,1,75,1,4,Manager,2,Married,4103,14977,3,,Yes,12,30.0,2,,1,23,2,2,9,7,7,7
36,0,Travel_Rarely,989,Research & Development,4,1,Medical,4,1,46,3,5,Manager,3,Married,2593,6499,1,Y,No,14,30.0,2,,1,18,4,3,9,8,9,9
44,0,Travel_Rarely,1089,Sales,1,2,Technical Degree,2,1,66,3,3,Manager,4,Married,13320,11038,3,Y,Yes,14,30.0,3,800.0,1,14,2,1,12,4,0,4
32,0,Travel_Frequently,394,Sales,26,2,Life Sciences,3,0,92,3,4,Manager,4,Married,3433,19494,1,Y,Yes,12,30.0,4,,2,14,3,4,5,5,4,5
41,0,Travel_Rarely,117,Research & Development,10,1,Medical,3,0,99,3,4,Manager,1,Married,4721,5355,1,Y,Yes,14,30.0,4,,0,21,3,3,18,9,11,10
40,0,Travel_Rarely,168,Sales,4,2,Marketing,4,0,33,2,5,Manager,2,Married,35075,9946,2,,No,14,30.0,3,,1,22,2,3,8,4,0,8
40,0,Travel_Rarely,334,Sales,2,4,Life Sciences,4,0,88,3,4,Manager,2,Single,10322,15896,1,Y,No,19,40.0,2,,0,22,6,3,1,1,0,1
27,0,Travel_Rarely,1195,Research & Development,2,2,Medical,1,0,65,2,4,Manager,4,Married,3816,20462,9,,No,23,30.0,4,800.0,1,9,2,3,5,5,5,5
30,0,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,0,56,3,5,Manager,3,Married,3579,17312,5,,No,11,40.0,1,,0,12,2,2,11,6,4,11
33,0,Travel_Frequently,1234,Sales,11,2,Life Sciences,4,1,90,3,4,Manager,4,Married,4302,5404,3,Y,No,13,30.0,2,800.0,1,15,2,4,3,3,1,1
31,0,Travel_Rarely,563,Sales,1,4,Life Sciences,4,0,56,4,4,Manager,1,Single,2695,3156,1,Y,No,15,30.0,2,,0,13,2,1,2,0,0,2
38,0,Travel_Rarely,722,Sales,17,3,Life Sciences,4,1,38,3,4,Manager,3,Single,4028,20489,1,,No,11,,4,800.0,0,10,2,3,7,7,6,0
42,0,Non-Travel,1059,Research & Development,9,2,Other,4,1,93,2,5,Manager,4,Single,5265,26362,8,Y,No,22,30.0,4,,0,24,5,3,5,0,0,1
37,1,Travel_Rarely,1449,Sales,2,3,Marketing,1,0,94,1,5,Manager,2,Single,4285,2493,2,Y,Yes,16,30.0,1,,0,19,2,3,10,10,1,10
36,0,Travel_Frequently,1262,Research & Development,1,4,Medical,1,0,35,4,4,Manager,4,Single,5332,16154,2,Y,No,22,30.0,3,,0,18,3,2,5,4,2,1
37,0,Travel_Rarely,1315,Research & Development,3,4,Other,4,0,35,3,5,Manager,4,Married,7677,9358,4,Y,Yes,12,30.0,1,,1,19,2,4,1,1,0,1
30,0,Travel_Rarely,406,Sales,3,1,Marketing,1,1,52,3,4,Manager,3,Married,11416,15596,3,Y,No,12,30.0,4,800.0,1,12,4,3,8,8,4,8
34,0,Travel_Rarely,1034,Sales,16,3,Marketing,4,1,80,3,4,Manager,4,Married,2579,7744,5,Y,Yes,22,30.0,3,800.0,1,16,2,3,8,8,1,8
36,0,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,4,1,70,3,4,Manager,4,Married,6652,13829,2,Y,No,15,30.0,2,800.0,1,18,2,2,6,6,6,6
36,0,Travel_Rarely,469,Research & Development,2,2,Medical,4,1,35,3,4,Manager,1,Married,5673,14399,0,Y,No,17,30.0,4,800.0,1,18,4,3,10,6,10,7
21,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,0,53,3,3,Manager,3,Married,2380,22984,2,Y,No,11,30.0,4,800.0,0,3,2,3,2,2,2,2
23,0,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,0,53,3,5,Manager,2,Single,3989,17053,3,Y,No,15,30.0,2,,0,5,2,3,5,4,4,4
36,0,Non-Travel,228,Sales,3,3,Life Sciences,3,0,51,3,4,Manager,2,Married,2024,11380,8,Y,No,12,30.0,4,800.0,1,18,1,4,2,2,2,1
36,0,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,1,36,3,4,Manager,3,Single,2836,22384,4,,No,14,30.0,1,800.0,0,18,0,3,1,1,0,0
34,0,Travel_Frequently,705,Sales,2,4,Marketing,2,0,83,3,5,Manager,1,Single,23333,22822,3,Y,No,12,30.0,4,,0,16,4,2,5,2,2,1
42,0,Travel_Rarely,314,Human Resources,1,3,Human Resources,4,0,59,2,5,Manager,3,Married,4434,19562,1,Y,No,12,,2,,1,22,3,3,0,0,0,0
34,0,Travel_Frequently,495,Research & Development,10,3,Medical,3,0,64,3,3,Manager,4,Single,42903,21072,2,,No,25,30.0,2,800.0,0,10,5,4,10,2,0,0
54,0,Travel_Rarely,282,Research & Development,2,2,Medical,4,1,58,1,5,Manager,3,Married,10686,6992,4,,No,14,30.0,4,,1,23,4,3,9,9,9,9
36,0,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,0,98,3,4,Manager,1,Divorced,2143,18991,2,,No,11,,1,,1,18,2,3,5,5,5,5
35,0,Travel_Rarely,933,Research & Development,29,3,Life Sciences,2,0,98,3,2,Manufacturing Director,2,Married,2690,11806,1,Y,No,13,30.0,4,,1,10,5,2,1,1,1,1
35,0,Travel_Rarely,480,Research & Development,7,2,Medical,2,0,31,3,2,Manufacturing Director,1,Married,1951,4156,1,Y,No,12,,2,,1,13,3,1,1,1,1,1
24,0,Travel_Rarely,216,Research & Development,6,2,Medical,2,0,84,3,2,Manufacturing Director,2,Divorced,4617,2819,6,Y,No,20,30.0,4,800.0,2,6,2,3,0,0,0,0
29,0,Travel_Rarely,772,Research & Development,2,1,Life Sciences,4,1,77,4,2,Manufacturing Director,3,Divorced,3763,4973,1,Y,No,17,40.0,3,800.0,2,7,5,3,0,0,0,0
30,0,Travel_Frequently,369,Research & Development,8,2,Life Sciences,2,1,92,3,2,Manufacturing Director,1,Married,4011,5041,2,Y,Yes,16,40.0,2,,1,12,2,3,12,0,0,0
42,0,Travel_Rarely,798,Research & Development,7,2,Life Sciences,3,1,48,2,3,Manufacturing Director,3,Married,23333,14034,1,,No,24,30.0,1,800.0,1,10,5,3,5,5,5,5
29,0,Travel_Frequently,607,Research & Development,9,3,Life Sciences,4,0,66,2,3,Manufacturing Director,3,Married,27247,23457,1,Y,Yes,20,30.0,2,800.0,1,11,0,3,6,6,5,6
35,1,Travel_Frequently,903,Research & Development,2,3,Medical,3,0,81,3,2,Manufacturing Director,2,Married,8789,7653,0,Y,No,11,30.0,1,800.0,2,7,3,3,7,2,1,4
28,0,Travel_Rarely,376,Research & Development,19,4,Medical,4,1,95,3,2,Manufacturing Director,1,Divorced,23333,22670,9,Y,Yes,11,40.0,2,800.0,2,9,5,3,5,3,1,4
33,0,Travel_Frequently,859,Research & Development,4,3,Life Sciences,3,0,98,2,2,Manufacturing Director,3,Married,4373,19124,1,Y,No,12,30.0,3,,1,14,2,3,4,4,4,4
42,0,Travel_Rarely,1180,Research & Development,2,2,Medical,2,0,90,3,2,Manufacturing Director,4,Divorced,5155,24442,2,,No,14,30.0,3,,1,15,3,3,6,6,1,6
41,0,Travel_Rarely,1389,Research & Development,21,4,Life Sciences,2,0,51,4,3,Manufacturing Director,1,Divorced,6870,10195,1,Y,No,11,30.0,3,800.0,1,10,3,3,3,3,3,3
19,0,Travel_Frequently,1089,Research & Development,6,3,Life Sciences,2,1,32,3,3,Manufacturing Director,2,Single,2325,9150,4,,No,18,40.0,4,800.0,0,1,5,3,0,0,0,0
48,0,Travel_Rarely,676,Research & Development,1,3,Other,3,0,35,3,2,Manufacturing Director,2,Married,11591,23361,0,Y,No,15,30.0,1,,1,10,2,3,2,2,0,2
23,0,Travel_Rarely,673,Research & Development,11,2,Other,1,0,96,4,2,Manufacturing Director,3,Divorced,2322,8232,0,,No,18,30.0,4,,1,5,3,2,0,0,0,0
31,0,Travel_Frequently,1066,Research & Development,2,2,Medical,4,1,32,4,2,Manufacturing Director,4,Married,9637,3334,1,Y,No,12,30.0,2,,0,8,3,3,3,3,1,3
20,0,Travel_Rarely,559,Research & Development,12,4,Life Sciences,3,0,76,3,2,Manufacturing Director,3,Married,3033,12421,9,Y,Yes,12,,2,800.0,2,2,2,3,2,2,1,1
46,0,Travel_Rarely,466,Research & Development,1,1,Life Sciences,4,0,65,2,4,Manufacturing Director,4,Married,16606,7060,1,,No,16,30.0,3,800.0,1,21,2,3,13,6,11,8
37,0,Travel_Rarely,1302,Research & Development,2,3,Medical,4,0,84,1,2,Manufacturing Director,2,Divorced,42903,16321,5,Y,No,18,30.0,4,,1,13,2,3,10,1,1,2
36,0,Travel_Rarely,397,Research & Development,2,2,Medical,4,1,54,2,3,Manufacturing Director,3,Married,6244,14199,3,Y,Yes,19,30.0,4,,1,10,6,4,5,4,0,2
18,0,Non-Travel,1329,Research & Development,2,2,Other,4,1,59,2,2,Manufacturing Director,4,Divorced,1611,5388,1,Y,No,19,,1,,2,0,5,3,0,0,0,0
43,0,Non-Travel,216,Research & Development,23,3,Life Sciences,4,0,44,2,3,Manufacturing Director,3,Single,2438,8787,0,Y,No,21,30.0,2,800.0,0,10,2,3,3,3,1,3
50,0,Travel_Rarely,1091,Research & Development,2,1,Life Sciences,4,0,65,3,3,Manufacturing Director,2,Married,10496,15813,3,,No,18,30.0,2,,1,23,2,3,4,2,1,2
35,0,Travel_Rarely,294,Research & Development,10,2,Life Sciences,4,0,32,3,3,Manufacturing Director,1,Divorced,4581,4809,0,,No,21,40.0,3,800.0,2,9,2,2,9,7,1,7
42,0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,1,49,3,2,Manufacturing Director,3,Married,5231,5151,2,,No,16,30.0,2,800.0,1,17,1,3,5,5,0,5
18,0,Travel_Rarely,470,Research & Development,20,4,Medical,3,1,96,3,2,Manufacturing Director,1,Married,1200,5549,1,,No,14,30.0,3,800.0,0,0,2,2,0,0,0,0
27,0,Non-Travel,470,Research & Development,2,4,Life Sciences,4,0,84,2,2,Manufacturing Director,1,Married,6349,23687,6,Y,No,13,30.0,2,,1,9,0,3,5,5,5,5
36,0,Travel_Rarely,1232,Research & Development,7,4,Medical,3,1,39,3,3,Manufacturing Director,4,Single,7677,25713,1,Y,Yes,14,40.0,3,800.0,0,11,2,2,1,1,1,1
31,0,Travel_Rarely,1083,Research & Development,29,1,Life Sciences,3,1,96,1,2,Manufacturing Director,2,Married,2109,3173,1,Y,No,14,30.0,2,,2,8,3,2,3,3,1,3
40,0,Travel_Rarely,946,Research & Development,2,3,Medical,3,0,52,2,2,Manufacturing Director,4,Single,3319,20234,5,Y,Yes,24,,2,800.0,0,12,2,2,9,0,0,0
34,0,Travel_Frequently,157,Research & Development,10,3,Medical,3,0,77,3,2,Manufacturing Director,1,Single,31161,25198,6,Y,Yes,19,,4,800.0,0,9,3,3,7,2,1,4
52,0,Travel_Rarely,661,Research & Development,1,4,Medical,1,1,60,2,4,Manufacturing Director,3,Married,13247,22308,4,Y,Yes,20,,4,800.0,3,27,2,2,5,2,0,2
39,0,Travel_Rarely,685,Research & Development,1,3,Life Sciences,1,1,62,3,2,Manufacturing Director,3,Married,6389,7505,0,Y,No,12,30.0,4,,2,5,3,3,5,2,1,2
34,0,Travel_Rarely,200,Research & Development,18,2,Life Sciences,3,0,60,3,3,Manufacturing Director,4,Single,5337,19944,2,Y,No,11,30.0,3,,0,10,3,3,10,2,2,2
46,0,Travel_Rarely,575,Research & Development,25,3,Life Sciences,4,0,44,2,2,Manufacturing Director,2,Single,10096,24152,0,Y,No,13,30.0,4,,0,5,1,3,5,3,0,2
35,0,Travel_Rarely,718,Research & Development,8,1,Medical,2,1,79,2,2,Manufacturing Director,4,Married,11591,17689,1,Y,Yes,15,30.0,3,,1,10,2,2,2,2,1,2
47,0,Travel_Rarely,317,Research & Development,2,3,Life Sciences,3,1,43,1,2,Manufacturing Director,4,Single,4163,24793,2,Y,No,20,30.0,3,800.0,0,11,0,3,9,4,0,2
26,0,Travel_Rarely,672,Research & Development,25,3,Technical Degree,4,0,78,2,3,Manufacturing Director,2,Married,23333,9129,3,Y,No,16,30.0,1,800.0,0,8,2,3,5,5,4,5
38,0,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,3,1,62,3,3,Manufacturing Director,2,Single,2288,18264,0,,No,13,30.0,4,800.0,0,17,3,3,2,2,0,2
35,0,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,4,1,33,2,2,Manufacturing Director,4,Married,10377,19146,0,,No,22,30.0,1,,2,4,6,1,4,2,2,2
34,0,Travel_Rarely,1192,Research & Development,5,2,Medical,4,1,61,3,2,Manufacturing Director,4,Divorced,5121,23177,7,Y,No,16,30.0,3,,2,8,3,2,0,0,0,0
34,0,Travel_Rarely,1429,Research & Development,18,4,Medical,4,1,67,3,3,Manufacturing Director,4,Single,4599,20002,6,Y,No,12,40.0,4,,0,16,2,2,15,7,5,4
35,0,Travel_Rarely,155,Research & Development,4,3,Life Sciences,2,0,87,4,2,Manufacturing Director,2,Married,42903,5174,0,Y,Yes,20,30.0,2,,1,6,2,3,6,2,0,3
31,0,Travel_Frequently,867,Research & Development,9,2,Medical,1,0,87,3,2,Manufacturing Director,1,Married,9824,12315,1,,No,25,,4,800.0,1,10,2,3,1,0,1,1
27,0,Travel_Rarely,483,Research & Development,6,3,Medical,4,1,95,2,2,Manufacturing Director,2,Single,2279,10110,6,Y,Yes,15,30.0,4,800.0,0,8,2,3,7,4,1,2
33,0,Travel_Rarely,1485,Research & Development,18,3,Medical,3,0,87,3,2,Manufacturing Director,3,Divorced,7677,26314,2,Y,No,14,30.0,3,800.0,1,15,2,2,1,1,0,1
40,0,Non-Travel,913,Research & Development,9,2,Medical,2,0,48,2,2,Manufacturing Director,2,Divorced,13757,13934,2,Y,Yes,11,30.0,3,,1,13,5,3,9,2,0,2
52,0,Non-Travel,363,Research & Development,1,3,Technical Degree,3,0,77,1,3,Manufacturing Director,1,Divorced,3482,4235,2,Y,Yes,21,,3,800.0,1,17,3,3,9,7,7,7
27,0,Travel_Rarely,853,Research & Development,1,1,Life Sciences,3,0,96,3,2,Manufacturing Director,1,Married,38989,11275,0,Y,No,12,40.0,3,,1,4,4,3,4,3,0,3
32,0,Travel_Frequently,429,Research & Development,2,4,Life Sciences,3,0,53,3,2,Manufacturing Director,2,Single,6524,2323,9,,Yes,11,30.0,4,800.0,0,14,3,3,10,10,5,10
37,0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,3,1,44,2,3,Manufacturing Director,2,Divorced,6447,19588,2,,No,18,,2,800.0,1,15,2,4,6,6,6,4
31,0,Travel_Rarely,1176,Research & Development,20,3,Other,3,0,85,3,2,Manufacturing Director,1,Married,54645,9096,0,Y,No,15,40.0,3,800.0,1,7,2,2,7,2,0,2
36,1,Travel_Rarely,330,Research & Development,22,4,Medical,4,1,98,3,2,Manufacturing Director,3,Married,4907,21057,1,Y,Yes,15,40.0,4,800.0,2,10,3,2,5,2,5,5
50,0,Travel_Rarely,1496,Research & Development,1,1,Technical Degree,4,0,41,3,2,Manufacturing Director,3,Married,3690,26283,1,Y,No,13,30.0,1,800.0,1,10,2,3,3,3,0,3
30,0,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,1,47,3,2,Manufacturing Director,4,Married,6877,4658,0,,No,18,40.0,2,800.0,1,4,4,3,0,0,0,0
28,0,Travel_Rarely,1387,Research & Development,10,5,Medical,2,0,76,3,2,Manufacturing Director,1,Married,2070,3835,2,Y,No,13,,4,800.0,3,10,2,3,5,5,5,5
31,0,Travel_Rarely,926,Research & Development,21,2,Medical,3,0,36,3,2,Manufacturing Director,3,Divorced,23333,16439,2,Y,No,16,30.0,2,800.0,1,11,4,3,5,3,0,2
34,0,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,1,54,3,3,Manufacturing Director,4,Single,11631,18706,1,Y,No,11,30.0,3,,0,11,6,3,11,9,0,8
32,0,Travel_Rarely,1002,Research & Development,18,4,Life Sciences,4,0,92,3,2,Manufacturing Director,4,Divorced,10400,23793,0,Y,Yes,15,,1,,2,7,2,3,7,7,1,7
33,0,Travel_Rarely,829,Research & Development,1,1,Life Sciences,3,1,88,2,3,Manufacturing Director,3,Single,4878,20925,1,Y,No,22,,3,800.0,0,12,2,3,9,8,5,8
27,0,Non-Travel,1373,Research & Development,5,4,Life Sciences,4,0,56,2,2,Manufacturing Director,4,Single,2566,10138,8,,No,24,30.0,2,800.0,0,8,2,3,1,0,0,0
31,0,Travel_Rarely,1092,Research & Development,10,3,Medical,1,0,64,3,3,Manufacturing Director,3,Single,3067,2739,9,,No,14,30.0,2,,0,9,1,3,2,2,0,2
26,0,Travel_Rarely,319,Research & Development,24,3,Medical,4,0,56,3,3,Manufacturing Director,1,Married,19419,6950,1,Y,Yes,21,30.0,4,800.0,1,8,2,2,4,4,4,4
