Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NumCompaniesWorked;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
46;Yes;Travel_Rarely;1287;Research & Development;7;3;Life Sciences;1;Female;55;3;1;Laboratory Technician;3;Married;8926;14168;1;;Yes;16;40.0;4;;1;6;2;3;9;3;1;2
24;No;Travel_Rarely;1109;Research & Development;29;4;Medical;4;Male;69;3;1;Laboratory Technician;3;Single;2293;11135;9;;No;12;30.0;2;800.0;0;10;2;3;2;7;7;7
39;No;Travel_Rarely;1249;Research & Development;7;3;Life Sciences;1;Male;97;3;3;Laboratory Technician;1;Divorced;7677;20308;1;Y;No;18;40.0;1;;1;24;3;3;1;9;9;11
31;Yes;Travel_Frequently;247;Research & Development;8;1;Medical;3;Male;80;3;1;Laboratory Technician;3;Single;3479;13556;1;Y;No;12;30.0;4;800.0;0;0;2;3;5;0;0;0
29;Yes;Travel_Rarely;1243;Research & Development;6;3;Life Sciences;3;Female;63;4;1;Laboratory Technician;1;Married;2319;3445;1;;Yes;21;;3;800.0;2;1;1;3;0;0;0;0
32;No;Travel_Rarely;741;Research & Development;2;4;Life Sciences;2;Male;69;3;1;Laboratory Technician;3;Married;6209;18103;1;;No;14;30.0;4;800.0;1;6;4;4;10;2;0;3
20;No;Travel_Rarely;1105;Research & Development;24;4;Life Sciences;2;Male;47;3;2;Laboratory Technician;2;Married;2973;6927;7;;No;15;30.0;3;800.0;1;11;2;3;1;8;0;8
34;No;Travel_Frequently;628;Research & Development;8;3;Medical;2;Male;82;4;2;Laboratory Technician;3;Married;5063;10228;2;;No;12;30.0;1;;0;6;2;4;8;3;1;2
51;Yes;Travel_Frequently;1162;Research & Development;24;2;Life Sciences;1;Female;97;3;1;Laboratory Technician;4;Single;7484;10261;1;;No;16;;4;;0;5;1;3;13;2;1;0
32;No;Travel_Frequently;160;Research & Development;4;1;Medical;3;Female;51;3;1;Laboratory Technician;2;Single;4998;12862;1;Y;No;13;30.0;3;;0;3;2;1;8;2;1;2
40;No;Travel_Frequently;1096;Research & Development;6;3;Other;3;Female;61;4;1;Laboratory Technician;4;Married;13499;7102;0;;No;18;30.0;1;800.0;1;8;3;3;18;7;7;7
30;No;Travel_Rarely;1490;Research & Development;11;4;Medical;4;Female;43;3;1;Laboratory Technician;3;Married;23333;20232;7;;Yes;11;30.0;3;;1;5;5;3;5;2;2;2
36;No;Travel_Rarely;410;Research & Development;2;1;Life Sciences;4;Male;97;3;1;Laboratory Technician;2;Married;4960;4668;0;Y;No;13;;3;800.0;3;4;2;3;7;2;0;2
37;Yes;Non-Travel;318;Research & Development;8;4;Other;2;Male;77;1;1;Laboratory Technician;1;Married;7677;4759;1;Y;Yes;11;30.0;4;;0;7;2;2;1;7;0;7
32;No;Travel_Rarely;911;Research & Development;1;2;Medical;4;Female;76;3;1;Laboratory Technician;2;Married;27247;4077;1;Y;No;13;30.0;3;;0;12;2;2;6;8;1;7
45;No;Travel_Rarely;390;Research & Development;17;4;Medical;4;Male;62;1;1;Laboratory Technician;3;Married;13245;6217;1;Y;No;15;30.0;3;800.0;3;3;3;4;0;2;0;2
38;No;Travel_Frequently;981;Research & Development;5;3;Life Sciences;3;Male;90;2;1;Laboratory Technician;3;Single;6077;7973;3;Y;No;14;30.0;4;;0;7;2;3;6;2;0;3
22;No;Travel_Rarely;591;Research & Development;2;1;Medical;1;Female;40;3;1;Laboratory Technician;2;Married;7677;16632;9;Y;No;12;30.0;4;800.0;1;6;6;3;1;2;2;2
34;No;Travel_Rarely;132;Research & Development;6;3;Life Sciences;2;Female;55;4;1;Laboratory Technician;4;Married;35075;22002;3;;No;12;30.0;2;800.0;0;5;3;3;8;0;0;0
27;Yes;Travel_Rarely;515;Research & Development;1;3;Life Sciences;4;Female;62;2;1;Laboratory Technician;3;Single;31161;9571;0;Y;Yes;14;30.0;4;800.0;0;4;2;1;7;2;1;2
22;No;Travel_Rarely;313;Research & Development;21;3;Medical;4;Female;61;3;1;Laboratory Technician;4;Married;2871;15238;7;;No;20;30.0;1;800.0;1;8;5;3;0;2;1;2
36;No;Travel_Rarely;263;Research & Development;6;3;Medical;4;Female;59;3;1;Laboratory Technician;1;Single;2994;3119;2;;Yes;13;;3;800.0;0;20;2;3;1;13;2;17
33;No;Travel_Frequently;1384;Research & Development;3;4;Medical;1;Female;82;4;1;Laboratory Technician;4;Married;27247;13421;1;Y;No;22;30.0;2;800.0;1;8;2;3;6;7;0;7
25;No;Travel_Rarely;464;Research & Development;4;2;Other;3;Male;75;3;1;Laboratory Technician;4;Divorced;2889;10910;1;Y;No;12;30.0;3;800.0;1;1;2;3;2;0;0;0
25;Yes;Travel_Rarely;626;Research & Development;1;2;Life Sciences;1;Female;98;2;3;Laboratory Technician;3;Single;2096;19294;9;Y;Yes;13;30.0;4;800.0;0;23;2;3;2;0;0;0
36;No;Travel_Rarely;1396;Research & Development;5;2;Life Sciences;4;Female;62;3;2;Laboratory Technician;2;Single;2585;9945;8;Y;No;16;30.0;4;;0;16;5;4;1;11;3;7
52;No;Travel_Rarely;1370;Research & Development;3;1;Medical;2;Female;87;3;1;Laboratory Technician;1;Single;16555;16213;1;;Yes;18;30.0;4;800.0;0;10;2;3;5;9;1;5
26;No;Travel_Rarely;381;Research & Development;24;3;Medical;1;Male;49;1;1;Laboratory Technician;3;Single;2867;2104;2;;No;14;;3;800.0;0;9;2;3;7;2;1;4
48;No;Travel_Rarely;111;Research & Development;9;3;Medical;3;Male;66;3;2;Laboratory Technician;1;Divorced;5486;11012;1;Y;No;11;30.0;3;800.0;2;12;3;3;2;9;6;10
56;No;Travel_Rarely;921;Research & Development;10;3;Medical;3;Female;98;3;1;Laboratory Technician;1;Married;2066;17663;6;Y;No;20;40.0;2;800.0;1;17;2;3;3;4;0;3
29;No;Travel_Frequently;802;Research & Development;10;3;Other;2;Male;45;3;1;Laboratory Technician;4;Divorced;1091;9541;1;Y;No;20;30.0;1;800.0;1;3;3;2;1;2;1;2
25;No;Travel_Rarely;823;Research & Development;17;2;Other;4;Male;94;2;1;Laboratory Technician;2;Married;3669;9100;1;;No;21;30.0;4;;1;1;2;3;3;0;0;0
36;No;Travel_Rarely;1001;Research & Development;9;5;Medical;4;Male;72;3;2;Laboratory Technician;3;Divorced;4941;19627;3;Y;Yes;13;30.0;2;800.0;1;10;2;3;8;7;4;7
42;No;Travel_Frequently;548;Research & Development;9;4;Life Sciences;3;Male;94;3;1;Laboratory Technician;1;Divorced;11591;20520;1;;No;20;;2;800.0;2;5;2;3;2;3;0;4
35;Yes;Non-Travel;622;Research & Development;14;4;Other;3;Male;39;2;1;Laboratory Technician;2;Divorced;5762;10074;1;;Yes;24;30.0;4;;1;5;6;1;7;2;0;2
32;Yes;Travel_Rarely;103;Research & Development;24;3;Life Sciences;3;Female;50;2;1;Laboratory Technician;3;Single;10422;12947;5;Y;Yes;14;30.0;2;800.0;0;6;3;3;14;2;0;3
37;No;Travel_Rarely;1123;Research & Development;16;2;Medical;4;Female;96;4;1;Laboratory Technician;4;Divorced;2115;7324;1;Y;Yes;13;30.0;2;800.0;2;1;3;2;17;0;0;0
36;No;Travel_Rarely;1218;Research & Development;1;1;Life Sciences;2;Male;52;3;5;Manager;3;Divorced;4834;8213;1;;Yes;14;30.0;3;800.0;1;21;3;3;1;8;1;6
39;No;Travel_Rarely;1354;Research & Development;5;3;Medical;3;Male;45;2;3;Manager;1;Single;3069;5615;2;Y;No;12;30.0;4;800.0;0;14;3;3;10;10;5;8
36;No;Travel_Rarely;857;Research & Development;10;3;Life Sciences;4;Male;91;2;4;Manager;1;Divorced;2235;12888;4;Y;No;13;30.0;2;;1;21;3;2;1;6;7;7
34;No;Travel_Rarely;823;Research & Development;6;3;Medical;1;Female;81;2;5;Manager;3;Married;2742;22539;7;;No;13;30.0;4;;0;21;2;3;2;12;6;14
31;No;Travel_Rarely;1398;Sales;2;4;Life Sciences;3;Male;79;3;5;Manager;3;Married;4197;13022;0;Y;No;14;30.0;4;800.0;0;21;2;3;10;15;1;12
30;No;Travel_Rarely;532;Research & Development;4;2;Technical Degree;3;Male;58;3;5;Manager;4;Married;4152;4933;1;;No;11;30.0;4;;0;22;2;3;11;17;11;15
40;No;Travel_Rarely;1050;Research & Development;11;4;Medical;2;Female;87;3;4;Manager;4;Divorced;10435;24456;3;Y;No;20;30.0;1;;1;26;2;3;18;9;1;12
46;No;Travel_Frequently;412;Research & Development;13;4;Medical;3;Male;94;2;4;Manager;2;Divorced;10673;17334;6;Y;Yes;13;30.0;4;800.0;2;21;5;3;0;9;15;2
34;Yes;Travel_Rarely;1277;Research & Development;15;1;Medical;2;Female;56;3;3;Manager;3;Married;19419;24619;7;;Yes;12;30.0;4;800.0;0;15;2;4;4;6;7;7
53;No;Travel_Rarely;836;Research & Development;8;3;Medical;4;Female;33;3;4;Manager;3;Divorced;4450;19730;2;;Yes;14;30.0;3;;3;21;3;3;4;0;0;2
37;No;Non-Travel;1099;Research & Development;29;4;Life Sciences;2;Female;88;2;4;Manager;3;Married;4449;9314;0;;No;15;30.0;2;800.0;1;28;2;3;13;10;15;7
29;No;Travel_Rarely;252;Research & Development;1;3;Other;3;Male;70;4;5;Manager;4;Married;3983;15970;0;Y;No;11;30.0;3;;1;25;2;3;3;0;1;7
27;No;Travel_Rarely;1402;Sales;2;3;Marketing;3;Female;69;3;4;Manager;1;Married;2394;24097;8;;No;23;30.0;1;;0;28;2;3;8;15;15;9
52;No;Travel_Frequently;202;Research & Development;2;2;Other;3;Female;33;3;4;Manager;4;Married;38989;12982;1;Y;Yes;11;40.0;3;800.0;1;26;3;2;9;14;3;0
40;No;Travel_Rarely;265;Sales;5;2;Marketing;4;Male;90;3;5;Manager;3;Married;2345;7770;6;Y;No;13;30.0;2;800.0;0;21;2;4;3;0;0;0
52;No;Travel_Rarely;530;Sales;29;1;Medical;1;Female;91;3;3;Manager;3;Married;23333;23978;3;Y;No;21;30.0;2;800.0;1;15;2;1;5;0;0;0
35;No;Travel_Rarely;105;Research & Development;9;3;Life Sciences;4;ND;87;3;5;Manager;4;Single;42903;15302;2;;No;13;40.0;3;800.0;0;21;2;2;10;0;1;3
36;No;Travel_Rarely;1276;Sales;2;5;Life Sciences;2;ND;91;3;4;Manager;1;Married;2632;5626;7;;No;16;;2;;1;22;2;3;5;16;11;8
28;No;Travel_Rarely;570;Research & Development;8;3;Life Sciences;2;ND;66;3;5;Manager;4;Divorced;1563;16225;1;;No;13;30.0;2;800.0;1;24;2;2;1;7;14;9
36;No;Travel_Frequently;672;Research & Development;7;2;Medical;3;Male;54;2;5;Manager;4;Married;14411;21141;1;;No;15;30.0;1;;1;21;2;3;1;9;13;3
30;No;Non-Travel;117;Research & Development;22;3;Medical;4;Female;58;3;4;Manager;4;Divorced;2564;2437;3;Y;No;11;30.0;2;;1;24;2;3;11;17;4;7
45;No;Travel_Rarely;495;Research & Development;2;1;Life Sciences;3;Male;37;3;4;Manager;3;Married;2654;26582;0;;Yes;13;40.0;4;800.0;0;21;3;2;2;8;2;10
41;No;Travel_Rarely;1199;Research & Development;4;2;Life Sciences;3;Female;92;4;5;Manager;1;Divorced;4393;17477;1;;No;14;40.0;4;;2;26;3;2;5;9;14;13
41;No;Travel_Rarely;553;Research & Development;5;4;Life Sciences;4;Male;74;3;3;Manager;2;Married;11591;23364;6;Y;No;11;30.0;2;800.0;2;12;2;3;2;6;8;8
41;No;Travel_Frequently;488;Sales;2;3;Technical Degree;3;Female;75;1;4;Manager;2;Married;4103;14977;3;;Yes;12;30.0;2;;1;28;2;2;9;7;7;7
36;No;Travel_Rarely;989;Research & Development;4;1;Medical;4;Female;46;3;5;Manager;3;Married;2593;6499;1;Y;No;14;30.0;2;;1;21;4;3;9;8;9;9
44;No;Travel_Rarely;1089;Sales;1;2;Technical Degree;2;Female;66;3;3;Manager;4;Married;13320;11038;3;Y;Yes;14;30.0;3;800.0;1;14;2;1;12;4;0;4
32;No;Travel_Frequently;394;Sales;26;2;Life Sciences;3;Male;92;3;4;Manager;4;Married;3433;19494;1;Y;Yes;12;30.0;4;;2;25;3;4;5;12;4;12
41;No;Travel_Rarely;117;Research & Development;10;1;Medical;3;Male;99;3;4;Manager;1;Married;4721;5355;1;Y;Yes;14;30.0;4;;0;21;3;3;18;9;11;10
40;No;Travel_Rarely;168;Sales;4;2;Marketing;4;Male;33;2;5;Manager;2;Married;35075;9946;2;;No;14;30.0;3;;1;26;2;3;8;4;0;8
40;No;Travel_Rarely;334;Sales;2;4;Life Sciences;4;ND;88;3;4;Manager;2;Single;10322;15896;1;Y;No;19;40.0;2;;0;22;6;3;1;10;0;4
27;No;Travel_Rarely;1195;Research & Development;2;2;Medical;1;Male;65;2;4;Manager;4;Married;3816;20462;9;;No;23;30.0;4;800.0;1;22;2;3;5;8;11;8
30;No;Travel_Rarely;300;Research & Development;2;3;Life Sciences;1;Male;56;3;5;Manager;3;Married;3579;17312;5;;No;11;40.0;1;;0;24;2;2;11;6;4;14
33;No;Travel_Frequently;1234;Sales;11;2;Life Sciences;4;Female;90;3;4;Manager;4;Married;4302;5404;3;Y;No;13;30.0;2;800.0;1;26;2;4;3;3;1;1
31;No;Travel_Rarely;563;Sales;1;4;Life Sciences;4;Male;56;4;4;Manager;1;Single;2695;3156;1;Y;No;15;30.0;2;;0;27;2;1;2;0;0;12
38;No;Travel_Rarely;722;Sales;17;3;Life Sciences;4;Female;38;3;4;Manager;3;Single;4028;20489;1;;No;11;;4;800.0;0;10;2;3;7;8;6;0
42;No;Non-Travel;1059;Research & Development;9;2;Other;4;Female;93;2;5;Manager;4;Single;5265;26362;8;Y;No;22;30.0;4;;0;24;5;3;5;0;0;1
37;Yes;Travel_Rarely;1449;Sales;2;3;Marketing;1;Male;94;1;5;Manager;2;Single;4285;2493;2;Y;Yes;16;30.0;1;;0;26;2;3;10;10;1;11
36;No;Travel_Frequently;1262;Research & Development;1;4;Medical;1;Male;35;4;4;Manager;4;Single;5332;16154;2;Y;No;22;30.0;3;;0;27;3;2;5;4;2;1
37;No;Travel_Rarely;1315;Research & Development;3;4;Other;4;Male;35;3;5;Manager;4;Married;7677;9358;4;Y;Yes;12;30.0;1;;1;26;2;4;1;2;0;1
30;No;Travel_Rarely;406;Sales;3;1;Marketing;1;Female;52;3;4;Manager;3;Married;11416;15596;3;Y;No;12;30.0;4;800.0;1;23;4;3;8;9;4;9
34;No;Travel_Rarely;1034;Sales;16;3;Marketing;4;Female;80;3;4;Manager;4;Married;2579;7744;5;Y;Yes;22;30.0;3;800.0;1;22;2;3;8;13;1;9
36;No;Travel_Rarely;1053;Research & Development;1;2;Life Sciences;4;Female;70;3;4;Manager;4;Married;6652;13829;2;Y;No;15;30.0;2;800.0;1;26;2;2;6;8;7;8
36;No;Travel_Rarely;469;Research & Development;2;2;Medical;4;Female;35;3;4;Manager;1;Married;5673;14399;0;Y;No;17;30.0;4;800.0;1;23;4;3;10;6;13;7
21;No;Travel_Rarely;942;Research & Development;3;3;Technical Degree;1;Male;53;3;3;Manager;3;Married;2380;22984;2;Y;No;11;30.0;4;800.0;0;15;2;3;2;2;2;2
23;No;Travel_Rarely;1452;Research & Development;11;3;Life Sciences;3;Male;53;3;5;Manager;2;Single;3989;17053;3;Y;No;15;30.0;2;;0;21;2;3;5;4;4;4
36;No;Non-Travel;228;Sales;3;3;Life Sciences;3;Male;51;3;4;Manager;2;Married;2024;11380;8;Y;No;12;30.0;4;800.0;1;23;1;4;2;12;5;1
36;No;Travel_Rarely;809;Research & Development;1;3;Life Sciences;3;Female;36;3;4;Manager;3;Single;2836;22384;4;;No;14;30.0;1;800.0;0;23;0;3;1;7;0;0
34;No;Travel_Frequently;705;Sales;2;4;Marketing;2;Male;83;3;5;Manager;1;Single;23333;22822;3;Y;No;12;30.0;4;;0;22;4;2;5;2;2;1
42;No;Travel_Rarely;314;Human Resources;1;3;Human Resources;4;Male;59;2;5;Manager;3;Married;4434;19562;1;Y;No;12;;2;;1;22;3;3;0;7;2;10
34;No;Travel_Frequently;495;Research & Development;10;3;Medical;3;Male;64;3;3;Manager;4;Single;42903;21072;2;;No;25;30.0;2;800.0;0;10;5;4;10;2;0;0
54;No;Travel_Rarely;282;Research & Development;2;2;Medical;4;Female;58;1;5;Manager;3;Married;10686;6992;4;;No;14;30.0;4;;1;23;4;3;9;9;9;11
36;No;Travel_Rarely;1137;Research & Development;1;4;Life Sciences;1;Male;98;3;4;Manager;1;Divorced;2143;18991;2;;No;11;;1;;1;22;2;3;5;7;11;16
35;No;Travel_Rarely;933;Research & Development;29;3;Life Sciences;2;Male;98;3;2;Manufacturing Director;2;Married;2690;11806;1;Y;No;13;30.0;4;;1;10;5;2;1;8;7;8
35;No;Travel_Rarely;480;Research & Development;7;2;Medical;2;Male;31;3;2;Manufacturing Director;1;Married;1951;4156;1;Y;No;12;;2;;1;13;3;1;1;10;3;12
24;No;Travel_Rarely;216;Research & Development;6;2;Medical;2;Male;84;3;2;Manufacturing Director;2;Divorced;4617;2819;6;Y;No;20;30.0;4;800.0;2;7;2;3;0;2;0;1
29;No;Travel_Rarely;772;Research & Development;2;1;Life Sciences;4;Female;77;4;2;Manufacturing Director;3;Divorced;3763;4973;1;Y;No;17;40.0;3;800.0;2;7;5;3;0;7;0;7
30;No;Travel_Frequently;369;Research & Development;8;2;Life Sciences;2;Female;92;3;2;Manufacturing Director;1;Married;4011;5041;2;Y;Yes;16;40.0;2;;1;18;2;3;12;0;0;0
42;No;Travel_Rarely;798;Research & Development;7;2;Life Sciences;3;Female;48;2;3;Manufacturing Director;3;Married;23333;14034;1;;No;24;30.0;1;800.0;1;10;5;3;5;9;8;9
29;No;Travel_Frequently;607;Research & Development;9;3;Life Sciences;4;Male;66;2;3;Manufacturing Director;3;Married;27247;23457;1;Y;Yes;20;30.0;2;800.0;1;17;0;3;6;14;5;15
35;Yes;Travel_Frequently;903;Research & Development;2;3;Medical;3;ND;81;3;2;Manufacturing Director;2;Married;8789;7653;4;Y;No;11;30.0;1;800.0;2;7;3;3;10;2;1;4
28;No;Travel_Rarely;376;Research & Development;19;4;Medical;4;Female;95;3;2;Manufacturing Director;1;Divorced;23333;22670;9;Y;Yes;11;40.0;2;800.0;2;9;5;3;5;3;1;4
33;No;Travel_Frequently;859;Research & Development;4;3;Life Sciences;3;Male;98;2;2;Manufacturing Director;3;Married;4373;19124;1;Y;No;12;30.0;3;;1;14;2;3;4;13;6;8
42;No;Travel_Rarely;1180;Research & Development;2;2;Medical;2;Male;90;3;2;Manufacturing Director;4;Divorced;5155;24442;2;;No;14;30.0;3;;1;15;3;3;6;7;1;7
41;No;Travel_Rarely;1389;Research & Development;21;4;Life Sciences;2;Male;51;4;3;Manufacturing Director;1;Divorced;6870;10195;1;Y;No;11;30.0;3;800.0;1;10;3;3;3;9;8;8
19;No;Travel_Frequently;1089;Research & Development;6;3;Life Sciences;2;Female;32;3;3;Manufacturing Director;2;Single;2325;9150;4;;No;18;40.0;4;800.0;0;9;5;3;0;0;2;2
48;No;Travel_Rarely;676;Research & Development;1;3;Other;3;Male;35;3;2;Manufacturing Director;2;Married;11591;23361;0;Y;No;15;30.0;1;;1;10;2;3;2;7;0;5
23;No;Travel_Rarely;673;Research & Development;11;2;Other;1;Male;96;4;2;Manufacturing Director;3;Divorced;2322;8232;0;;No;18;30.0;4;;1;5;3;2;0;2;1;3
31;No;Travel_Frequently;1066;Research & Development;2;2;Medical;4;Female;32;4;2;Manufacturing Director;4;Married;9637;3334;1;Y;No;12;30.0;2;;0;8;3;3;3;7;1;3
20;No;Travel_Rarely;559;Research & Development;12;4;Life Sciences;3;Male;76;3;2;Manufacturing Director;3;Married;3033;12421;9;Y;Yes;12;;2;800.0;2;7;2;3;2;2;1;1
46;No;Travel_Rarely;466;Research & Development;1;1;Life Sciences;4;ND;65;2;4;Manufacturing Director;4;Married;16606;7060;1;;No;16;30.0;3;800.0;1;21;2;3;13;6;11;8
37;No;Travel_Rarely;1302;Research & Development;2;3;Medical;4;Male;84;1;2;Manufacturing Director;2;Divorced;42903;16321;5;Y;No;18;30.0;4;;1;13;2;3;10;1;1;2
36;No;Travel_Rarely;397;Research & Development;2;2;Medical;4;Female;54;2;3;Manufacturing Director;3;Married;6244;14199;3;Y;Yes;19;30.0;4;;1;10;6;4;5;4;0;2
18;No;Non-Travel;1329;Research & Development;2;2;Other;4;Female;59;2;2;Manufacturing Director;4;Divorced;1611;5388;1;Y;No;19;;1;;2;10;5;3;0;7;3;9
43;No;Non-Travel;216;Research & Development;23;3;Life Sciences;4;Male;44;2;3;Manufacturing Director;3;Single;2438;8787;0;Y;No;21;30.0;2;800.0;0;10;2;3;3;7;1;8
50;No;Travel_Rarely;1091;Research & Development;2;1;Life Sciences;4;Male;65;3;3;Manufacturing Director;2;Married;10496;15813;3;;No;18;30.0;2;;1;23;2;3;4;2;1;2
35;No;Travel_Rarely;294;Research & Development;10;2;Life Sciences;4;Male;32;3;3;Manufacturing Director;1;Divorced;4581;4809;1;;No;21;40.0;3;800.0;2;9;2;2;11;7;1;7
42;No;Travel_Rarely;1370;Research & Development;27;4;Life Sciences;4;Female;49;3;2;Manufacturing Director;3;Married;5231;5151;2;;No;16;30.0;2;800.0;1;17;1;3;5;7;0;7
18;No;Travel_Rarely;470;Research & Development;20;4;Medical;3;Female;96;3;2;Manufacturing Director;1;Married;1200;5549;1;;No;14;30.0;3;800.0;0;16;2;2;0;11;5;11
27;No;Non-Travel;470;Research & Development;2;4;Life Sciences;4;Male;84;2;2;Manufacturing Director;1;Married;6349;23687;6;Y;No;13;30.0;2;;1;13;0;3;5;9;5;9
36;No;Travel_Rarely;1232;Research & Development;7;4;Medical;3;Female;39;3;3;Manufacturing Director;4;Single;7677;25713;1;Y;Yes;14;40.0;3;800.0;0;11;2;2;1;9;4;10
31;No;Travel_Rarely;1083;Research & Development;29;1;Life Sciences;3;Female;96;1;2;Manufacturing Director;2;Married;2109;3173;1;Y;No;14;30.0;2;;2;8;3;2;3;6;1;7
40;No;Travel_Rarely;946;Research & Development;2;3;Medical;3;Male;52;2;2;Manufacturing Director;4;Single;3319;20234;5;Y;Yes;24;;2;800.0;0;12;2;2;9;0;0;0
34;No;Travel_Frequently;157;Research & Development;10;3;Medical;3;Male;77;3;2;Manufacturing Director;1;Single;31161;25198;6;Y;Yes;19;;4;800.0;0;9;3;3;7;2;1;4
52;No;Travel_Rarely;661;Research & Development;1;4;Medical;1;Female;60;2;4;Manufacturing Director;3;Married;13247;22308;4;Y;Yes;20;;4;800.0;3;27;2;2;5;2;0;2
39;No;Travel_Rarely;685;Research & Development;1;3;Life Sciences;1;Female;62;3;2;Manufacturing Director;3;Married;6389;7505;0;Y;No;12;30.0;4;;2;5;3;3;8;2;1;2
34;No;Travel_Rarely;200;Research & Development;18;2;Life Sciences;3;Male;60;3;3;Manufacturing Director;4;Single;5337;19944;2;Y;No;11;30.0;3;;0;10;3;3;10;2;2;2
46;No;Travel_Rarely;575;Research & Development;25;3;Life Sciences;4;Male;44;2;2;Manufacturing Director;2;Single;10096;24152;1;Y;No;13;30.0;4;;0;5;1;3;7;3;0;2
35;No;Travel_Rarely;718;Research & Development;8;1;Medical;2;Female;79;2;2;Manufacturing Director;4;Married;11591;17689;1;Y;Yes;15;30.0;3;;1;10;2;2;2;7;1;2
47;No;Travel_Rarely;317;Research & Development;2;3;Life Sciences;3;Female;43;1;2;Manufacturing Director;4;Single;4163;24793;2;Y;No;20;30.0;3;800.0;0;11;0;3;9;4;0;2
26;No;Travel_Rarely;672;Research & Development;25;3;Technical Degree;4;Male;78;2;3;Manufacturing Director;2;Married;23333;9129;3;Y;No;16;30.0;1;800.0;0;16;2;3;5;10;4;8
38;No;Travel_Rarely;1296;Research & Development;5;4;Technical Degree;3;Female;62;3;3;Manufacturing Director;2;Single;2288;18264;0;;No;13;30.0;4;800.0;0;17;3;3;2;6;0;13
35;No;Travel_Rarely;1230;Research & Development;1;2;Life Sciences;4;Female;33;2;2;Manufacturing Director;4;Married;10377;19146;6;;No;22;30.0;1;;2;4;6;1;13;2;2;2
34;No;Travel_Rarely;1192;Research & Development;5;2;Medical;4;Female;61;3;2;Manufacturing Director;4;Divorced;5121;23177;7;Y;No;16;30.0;3;;2;8;3;2;0;2;0;4
34;No;Travel_Rarely;1429;Research & Development;18;4;Medical;4;Female;67;3;3;Manufacturing Director;4;Single;4599;20002;6;Y;No;12;40.0;4;;0;25;2;2;15;7;5;4
35;No;Travel_Rarely;155;Research & Development;4;3;Life Sciences;2;Male;87;4;2;Manufacturing Director;2;Married;42903;5174;1;Y;Yes;20;30.0;2;;1;6;2;3;10;2;0;3
31;No;Travel_Frequently;867;Research & Development;9;2;Medical;1;Male;87;3;2;Manufacturing Director;1;Married;9824;12315;1;;No;25;;4;800.0;1;10;2;3;1;0;7;9
27;No;Travel_Rarely;483;Research & Development;6;3;Medical;4;Female;95;2;2;Manufacturing Director;2;Single;2279;10110;6;Y;Yes;15;30.0;4;800.0;0;8;2;3;7;4;1;2
33;No;Travel_Rarely;1485;Research & Development;18;3;Medical;3;Male;87;3;2;Manufacturing Director;3;Divorced;7677;26314;2;Y;No;14;30.0;3;800.0;1;19;2;2;1;7;0;8
40;No;Non-Travel;913;Research & Development;9;2;Medical;2;Male;48;2;2;Manufacturing Director;2;Divorced;13757;13934;2;Y;Yes;11;30.0;3;;1;13;5;3;9;2;0;2
52;No;Non-Travel;363;Research & Development;1;3;Technical Degree;3;Male;77;1;3;Manufacturing Director;1;Divorced;3482;4235;2;Y;Yes;21;;3;800.0;1;17;3;3;9;7;7;7
27;No;Travel_Rarely;853;Research & Development;1;1;Life Sciences;3;Male;96;3;2;Manufacturing Director;1;Married;38989;11275;1;Y;No;12;40.0;3;;1;4;4;3;9;3;0;3
32;No;Travel_Frequently;429;Research & Development;2;4;Life Sciences;3;Male;53;3;2;Manufacturing Director;2;Single;6524;2323;9;;Yes;11;30.0;4;800.0;0;18;3;3;10;14;5;12
37;No;Travel_Rarely;819;Research & Development;2;3;Life Sciences;3;Female;44;2;3;Manufacturing Director;2;Divorced;6447;19588;2;;No;18;;2;800.0;1;15;2;4;6;7;6;4
31;No;Travel_Rarely;1176;Research & Development;20;3;Other;3;Male;85;3;2;Manufacturing Director;1;Married;54645;9096;0;Y;No;15;40.0;3;800.0;1;7;2;2;13;2;0;2
36;Yes;Travel_Rarely;330;Research & Development;22;4;Medical;4;Female;98;3;2;Manufacturing Director;3;Married;4907;21057;1;Y;Yes;15;40.0;4;800.0;2;10;3;2;5;2;6;7
50;No;Travel_Rarely;1496;Research & Development;1;1;Technical Degree;4;Male;41;3;2;Manufacturing Director;3;Married;3690;26283;1;Y;No;13;30.0;1;800.0;1;10;2;3;3;7;0;9
30;No;Travel_Rarely;1055;Research & Development;2;4;Life Sciences;1;Female;47;3;2;Manufacturing Director;4;Married;6877;4658;0;;No;18;40.0;2;800.0;1;4;4;3;0;2;2;2
28;No;Travel_Rarely;1387;Research & Development;10;5;Medical;2;Male;76;3;2;Manufacturing Director;1;Married;2070;3835;2;Y;No;13;;4;800.0;3;10;2;3;5;7;7;7
31;No;Travel_Rarely;926;Research & Development;21;2;Medical;3;Male;36;3;2;Manufacturing Director;3;Divorced;23333;16439;2;Y;No;16;30.0;2;800.0;1;11;4;3;5;3;0;2
